,ID,error,mean,year
0,elec_NCL,1.4970101436361307,1.4193658111324996,1995.0
1,elec_DMA,1.4970142373416027,1.4159353729194926,1995.0
2,elec_GEO,1.4970653735086479,1.088852992508696,1995.0
3,elec_AGO,1.4970139597203416,0.7321982705805137,1995.0
4,elec_NER,1.4970069549138152,0.5467146228232995,1995.0
5,elec_YEM,1.4970141730220565,0.26546153293556674,1995.0
6,elec_NGA,1.4970260950370335,0.25935853599523884,1995.0
7,elec_KWT,1.4970214370242914,0.07285135557488864,1995.0
8,elec_LBY,1.4970521313892524,0.06587354324638794,1995.0
9,elec_SXM,0.0,0.0,1995.0
10,elec_MNE,0.0,0.0,1995.0
11,elec_BVT,0.0,0.0,1995.0
12,elec_SGS,0.0,0.0,1995.0
13,elec_ATF,0.0,0.0,1995.0
14,elec_GUM,0.0,0.0,1995.0
15,elec_WLF,0.0,0.0,1995.0
16,elec_VAT,0.0,0.0,1995.0
17,elec_BES,0.0,0.0,1995.0
18,elec_UMI,0.0,0.0,1995.0
19,elec_TLS,0.0,0.0,1995.0
20,elec_SWZ,0.0,0.0,1995.0
21,elec_SMR,0.0,0.0,1995.0
22,elec_PSE,0.0,0.0,1995.0
23,elec_NIU,0.0,0.0,1995.0
24,elec_NAM,0.0,0.0,1995.0
25,elec_MYT,0.0,0.0,1995.0
26,elec_LUX,0.0,0.0,1995.0
27,elec_LSO,0.0,0.0,1995.0
28,elec_ASM,0.0,0.0,1995.0
29,elec_ATA,0.0,0.0,1995.0
30,elec_BWA,0.0,0.0,1995.0
31,elec_SRB,0.0,0.0,1995.0
32,elec_ESH,0.0,0.0,1995.0
33,elec_SSD,0.0,0.0,1995.0
34,elec_CUW,0.0,0.0,1995.0
35,elec_BLM,0.0,0.0,1995.0
36,elec_TJK,1.4971366390782948,-0.0719371627117229,1995.0
37,elec_SAU,1.497063125302754,-0.08236467217441201,1995.0
38,elec_SYR,1.4970139583053519,-0.08236659131653545,1995.0
39,elec_QAT,1.4970838005510858,-0.14088791246336152,1995.0
40,elec_SUR,1.4970460597144488,-0.20311323546148063,1995.0
41,elec_DZA,1.497013147381836,-0.2483089569975674,1995.0
42,elec_OMN,1.4970152648953754,-0.32756342617233236,1995.0
43,elec_BRN,1.4970076281537148,-0.38426660565363413,1995.0
44,elec_IRN,1.4971245292069661,-0.5062573835786957,1995.0
45,elec_ARE,1.4970585083598453,-0.5626020944089041,1995.0
46,elec_GHA,1.4970196255708086,-0.6848242124244766,1995.0
47,elec_GAB,1.4970190390642208,-0.7022964817699799,1995.0
48,elec_COG,1.4970629186788154,-0.7206363380736145,1995.0
49,elec_VEN,1.4971953687877164,-0.779091985751589,1995.0
50,elec_TTO,1.4970989500279672,-0.8055940209098593,1995.0
51,elec_ANT,1.497007886298168,-0.8128365506191957,1995.0
52,elec_TKM,1.4970318173119754,-0.9345585640280522,1995.0
53,elec_EGY,1.497090223261496,-0.9626779870829936,1995.0
54,elec_ISL,1.4970335488617903,-0.9827480143557431,1995.0
55,elec_JAM,1.4970175788848297,-1.071306626961498,1995.0
56,elec_ZWE,1.4970545781085598,-1.1237282118926022,1995.0
57,elec_BHR,1.4970690505857636,-1.128061436434781,1995.0
58,elec_GNB,1.4970082647305043,-1.2091119436931053,1995.0
59,elec_BTN,1.4971818331309124,-1.2246179238946295,1995.0
60,elec_GIN,1.4970068884011936,-1.2682303203352074,1995.0
61,elec_ECU,1.4970074747633824,-1.322939257353948,1995.0
62,elec_IRQ,1.4970774637101179,-1.3470802202266952,1995.0
63,elec_NOR,1.4970849771671273,-1.4195135656815037,1995.0
64,elec_ATG,1.497048574661885,-1.4406423619882527,1995.0
65,elec_RUS,1.4971367335539798,-1.4669621894578913,1995.0
66,elec_ALB,1.497085986309973,-1.5564530331120012,1995.0
67,elec_ARM,1.497059660837896,-1.6813692616122,1995.0
68,elec_CMR,1.4970142382365261,-1.812167190195321,1995.0
69,elec_KAZ,1.4971410926226962,-1.8185871469403048,1995.0
70,elec_TCA,1.4970241841949563,-1.858619644609572,1995.0
71,elec_UKR,1.4971002794977448,-1.9573857162341408,1995.0
72,elec_COM,1.4970170115180192,-1.990131021088442,1995.0
73,elec_MLT,1.4970115226299816,-2.02894398230228,1995.0
74,elec_MTQ,1.4970070930982942,-2.0463160283643504,1995.0
75,elec_DOM,1.497032231986923,-2.093105179558962,1995.0
76,elec_MAR,1.497007879529906,-2.1030578089039067,1995.0
77,elec_LVA,1.4970504155031186,-2.1046925442182487,1995.0
78,elec_ZAF,1.4970680939447225,-2.1927887352470057,1995.0
79,elec_GUY,1.4970070957423482,-2.2045439756251377,1995.0
80,elec_BLR,1.497073255911513,-2.255995056789505,1995.0
81,elec_AZE,1.4970968474664443,-2.2584105669893573,1995.0
82,elec_NZL,1.4970205900257236,-2.2647136320982466,1995.0
83,elec_GNQ,1.4970149259122594,-2.2795781775401345,1995.0
84,elec_TGO,1.4970224354130617,-2.2833878085626926,1995.0
85,elec_AUS,1.4970425965946554,-2.3166538976851,1995.0
86,elec_UZB,1.4970480755936069,-2.3192512723625645,1995.0
87,elec_TUV,1.4970074466147338,-2.322001817781954,1995.0
88,elec_BEN,1.4970239041254025,-2.3588544048729467,1995.0
89,elec_IDN,1.4970630291832951,-2.384124771523887,1995.0
90,elec_SHN,1.4970244051399906,-2.3978040508095093,1995.0
91,elec_KIR,1.4970102083916415,-2.398985128807243,1995.0
92,elec_COL,1.497074832045,-2.432847134324983,1995.0
93,elec_HRV,1.4970334901623543,-2.4585166150957525,1995.0
94,elec_COD,1.4970186584727987,-2.4621749040635903,1995.0
95,elec_LTU,1.4970349941639802,-2.4806016819383654,1995.0
96,elec_TUN,1.497013956352633,-2.4816599086942372,1995.0
97,elec_ROU,1.4970507348950202,-2.481831585786174,1995.0
98,elec_MSR,1.497023068772916,-2.4974281283002018,1995.0
99,elec_NLD,1.4970325902354313,-2.5008755981090784,1995.0
100,elec_ERI,1.4970179180502918,-2.5119323361817973,1995.0
101,elec_PNG,1.4970095524721483,-2.5163220403078306,1995.0
102,elec_MOZ,1.4970389696242377,-2.5474299290830924,1995.0
103,elec_ANS,1.4970377570035467,-2.5513853208402386,1995.0
104,elec_LBN,1.4970287486800395,-2.5614852937150676,1995.0
105,elec_MRT,1.4970099396629983,-2.568343744763649,1995.0
106,elec_VNM,1.4970332172339145,-2.604810897061863,1995.0
107,elec_GRC,1.497046500564395,-2.6231441157246675,1995.0
108,elec_SVK,1.497063123820895,-2.6292431164736447,1995.0
109,elec_FIN,1.497035951633628,-2.6946982180472734,1995.0
110,elec_BFA,1.4970379952118131,-2.6947260106507933,1995.0
111,elec_SPM,1.497014703261298,-2.6985061094023237,1995.0
112,elec_SOM,1.497006903107858,-2.701103291132995,1995.0
113,elec_LCA,1.497077127438311,-2.7279672255668768,1995.0
114,elec_CYM,1.497014153072854,-2.738805896222475,1995.0
115,elec_DJI,1.4970280506671458,-2.7438992666515345,1995.0
116,elec_ISR,1.4970123877214367,-2.746357777040008,1995.0
117,elec_JOR,1.4970084396834207,-2.755915654997343,1995.0
118,elec_BEL,1.497030665463878,-2.7607683489636257,1995.0
119,elec_EST,1.4970506160469905,-2.7621473380579538,1995.0
120,elec_URY,1.4970111830383541,-2.769573261270749,1995.0
121,elec_KHM,1.4970075315916735,-2.7846494746789507,1995.0
122,elec_CXR,1.4970123925213745,-2.787139003803932,1995.0
123,elec_CIV,1.4970298547406062,-2.7966833885812643,1995.0
124,elec_HUN,1.4970170565746053,-2.798894945367367,1995.0
125,elec_AND,1.497009789777433,-2.8197787561060625,1995.0
126,elec_GMB,1.4970137957441993,-2.8222382163414323,1995.0
127,elec_VGB,1.4970310978180026,-2.8287679462031003,1995.0
128,elec_SCG,1.4970313642297266,-2.8350280207741583,1995.0
129,elec_CAN,1.4970451542763907,-2.8431482109296056,1995.0
130,elec_BGR,1.4970564181098087,-2.851523078100821,1995.0
131,elec_KOR,1.497012268456194,-2.8540360570325416,1995.0
132,elec_MMR,1.4970118729799953,-2.856102359930264,1995.0
133,elec_SGP,1.4970104626150866,-2.8576394745556577,1995.0
134,elec_BMU,1.4970077668067914,-2.865878995301742,1995.0
135,elec_IRL,1.4970135018075892,-2.879481684517082,1995.0
136,elec_FRO,1.4970173749885436,-2.887742891186636,1995.0
137,elec_GBR,1.49701639708532,-2.8895896030944748,1995.0
138,elec_BOL,1.4970182393125993,-2.8975159183412407,1995.0
139,elec_IND,1.4970491225712708,-2.9009265074680477,1995.0
140,elec_PLW,1.4970270050676773,-2.9034238640954806,1995.0
141,elec_BRA,1.4970333926716555,-2.9042342272982427,1995.0
142,elec_DNK,1.4970069030882913,-2.913021519907629,1995.0
143,elec_VUT,1.4970202969539448,-2.91492345224841,1995.0
144,elec_CHE,1.4970071967768712,-2.916761747981517,1995.0
145,elec_GUF,1.4970393273463947,-2.9248994763226452,1995.0
146,elec_MKD,1.4970681752550588,-2.9268517120854396,1995.0
147,elec_REU,1.4970146157371773,-2.9338102443590373,1995.0
148,elec_ARG,1.4970501896850348,-2.9422720740109916,1995.0
149,elec_TKL,1.497007216106321,-2.9494292490437903,1995.0
150,elec_KNA,1.4970782167340444,-2.951348822144543,1995.0
151,elec_BLZ,1.4970533641349513,-2.956853901517469,1995.0
152,elec_LAO,1.4970109311096744,-2.9610168123960294,1995.0
153,elec_SWE,1.4970218807007678,-2.961092614104926,1995.0
154,elec_TWN,1.4970109982588231,-2.9618573497258955,1995.0
155,elec_BGD,1.4970234442544048,-2.971366279716979,1995.0
156,elec_SLB,1.4970130183822998,-2.97711519679108,1995.0
157,elec_SLE,1.497010321752827,-2.977278663135964,1995.0
158,elec_USA,1.4970130406268836,-2.9792948536948325,1995.0
159,elec_MWI,1.4970457506051582,-2.9872151133067772,1995.0
160,elec_DEU,1.4970120916305987,-2.995730750149315,1995.0
161,elec_POL,1.4970253444425166,-2.99662295338954,1995.0
162,elec_FRA,1.497015545480656,-2.9981094768766123,1995.0
163,elec_MYS,1.4970199160074074,-2.9998896582481267,1995.0
164,elec_HKG,1.497015695110537,-3.0011543392848106,1995.0
165,elec_MDG,1.4970070347218891,-3.002334147745383,1995.0
166,elec_CZE,1.4970209156731353,-3.0049193063050597,1995.0
167,elec_AUT,1.4970153932604395,-3.0095371181640536,1995.0
168,elec_TON,1.4970219479112272,-3.020442719406997,1995.0
169,elec_BIH,1.4970190142181352,-3.023683457933904,1995.0
170,elec_PHL,1.4970154005249097,-3.028352103328385,1995.0
171,elec_FLK,1.4970069810355466,-3.028656723440994,1995.0
172,elec_PRK,1.4970260691572732,-3.041020491072767,1995.0
173,elec_SVN,1.4970146254751875,-3.0425185399389347,1995.0
174,elec_TUR,1.4970345548154171,-3.0465014075532295,1995.0
175,elec_PRT,1.4970114299566923,-3.0475036163697515,1995.0
176,elec_LBR,1.4970084255175604,-3.052371701835302,1995.0
177,elec_ITA,1.4970068895254698,-3.052802854073015,1995.0
178,elec_KGZ,1.4970323911012604,-3.0587676509286434,1995.0
179,elec_MUS,1.4970369608437337,-3.0597087163625014,1995.0
180,elec_GRD,1.4970136793101463,-3.0599681302509953,1995.0
181,elec_CCK,1.4970181172817145,-3.0609547560539845,1995.0
182,elec_MEX,1.4970100812267966,-3.0700407056752894,1995.0
183,elec_COK,1.4970124774109599,-3.0807879727840453,1995.0
184,elec_SDN,1.4970181171507115,-3.1067230660958143,1995.0
185,elec_BRB,1.4970080945182307,-3.1145187306506057,1995.0
186,elec_MLI,1.497006991784851,-3.1225795047307394,1995.0
187,elec_GLP,1.4970079413984916,-3.122895299018877,1995.0
188,elec_MAC,1.4970105559839695,-3.1317230610609585,1995.0
189,elec_JPN,1.497007163581518,-3.1385391429028866,1995.0
190,elec_ESP,1.4970123205461827,-3.145041341094684,1995.0
191,elec_CPV,1.49702340770494,-3.1564328214826447,1995.0
192,elec_THA,1.497008502316132,-3.1564959994479445,1995.0
193,elec_CHN,1.4970213580803957,-3.1602661245900494,1995.0
194,elec_KEN,1.4970114473722311,-3.1719549526212,1995.0
195,elec_WSM,1.497016567009239,-3.17323242720547,1995.0
196,elec_BHS,1.4970449938835184,-3.177584314207086,1995.0
197,elec_CYP,1.497013272211873,-3.1900098826665646,1995.0
198,elec_STP,1.4970150060266987,-3.194421655700456,1995.0
199,elec_FJI,1.4970129152672897,-3.203648640323056,1995.0
200,elec_LKA,1.4970142890179774,-3.209706062070188,1995.0
201,elec_NFK,1.497010253126543,-3.2210175089937847,1995.0
202,elec_MHL,1.4970150277334802,-3.2283529963195643,1995.0
203,elec_GRL,1.4970488903368984,-3.243605453390497,1995.0
204,elec_VCT,1.49701087665876,-3.2618866815185523,1995.0
205,elec_MNG,1.4970925818541583,-3.27087331878114,1995.0
206,elec_HTI,1.4970071023743856,-3.2792260912467923,1995.0
207,elec_PYF,1.4971231294603895,-3.282891008369697,1995.0
208,elec_PAN,1.4970148035608581,-3.325067989955479,1995.0
209,elec_TCD,1.4970077071380017,-3.3275219215672798,1995.0
210,elec_FSM,1.4970076465741327,-3.333918622500513,1995.0
211,elec_MNP,1.4970069322204391,-3.3459072022986662,1995.0
212,elec_ETH,1.4970250724653726,-3.3491562461669364,1995.0
213,elec_PER,1.49707200009655,-3.360394142093043,1995.0
214,elec_PAK,1.497010364662688,-3.360929539405419,1995.0
215,elec_SYC,1.497015233177815,-3.372936563311173,1995.0
216,elec_CRI,1.4970119412682061,-3.3737086219801853,1995.0
217,elec_MDA,1.497009563643575,-3.383049403108113,1995.0
218,elec_AIA,1.4970279615727304,-3.3952033552497225,1995.0
219,elec_SEN,1.4970228765271587,-3.3965491142996673,1995.0
220,elec_GIB,1.497006896289999,-3.439043609768535,1995.0
221,elec_CUB,1.4970227793169364,-3.4453060659828836,1995.0
222,elec_NRU,1.4970194983497653,-3.4461743938121585,1995.0
223,elec_CHL,1.4970623675878114,-3.446503233928164,1995.0
224,elec_GTM,1.4970195050610866,-3.4868607012186565,1995.0
225,elec_PCN,1.4970074357073766,-3.488938716971603,1995.0
226,elec_PRY,1.497048404590748,-3.5821830016650127,1995.0
227,elec_CAF,1.497022486609504,-3.5984743909659196,1995.0
228,elec_SLV,1.4970368451533753,-3.629642392689682,1995.0
229,elec_MDV,1.497006993892934,-3.6342659442278906,1995.0
230,elec_NPL,1.4970088908842545,-3.636102368155827,1995.0
231,elec_NIC,1.4970094809149712,-3.650127468756968,1995.0
232,elec_TZA,1.4970231845812316,-3.7058340800021234,1995.0
233,elec_AFG,1.4970412858220152,-3.7466720608329096,1995.0
234,elec_IOT,1.4970133940601045,-3.751133592243492,1995.0
235,elec_UGA,1.4970137993105292,-3.8079236273740182,1995.0
236,elec_HND,1.497033451272499,-3.822593978574995,1995.0
237,elec_BDI,1.4970229632916814,-3.852641540677379,1995.0
238,elec_RWA,1.4970694814115824,-4.01443847166341,1995.0
239,elec_ZMB,1.4970441727070405,-4.1947707958943905,1995.0
0,elec_NCL,1.5000017056803852,1.574688847168413,2000.0
1,elec_AGO,1.5000466043377958,0.9815127121220766,2000.0
2,elec_NER,1.5000130489362606,0.750701963271909,2000.0
3,elec_KHM,1.5000343185504368,0.6832517930151678,2000.0
4,elec_GNB,1.5000160364102912,0.6245636810162187,2000.0
5,elec_TJK,1.5000072587503253,0.5753403042052727,2000.0
6,elec_TLS,1.5000361501559085,0.5693031772459098,2000.0
7,elec_YEM,1.4999997725601533,0.5587762214623624,2000.0
8,elec_SYR,1.5000062789521336,0.41468321944621556,2000.0
9,elec_IRQ,1.5000058128644396,0.4100656428333851,2000.0
10,elec_NGA,1.4999993400613858,0.3664904629115162,2000.0
11,elec_COG,1.5000076712925405,0.35573979112112664,2000.0
12,elec_GNQ,1.500027290883989,0.3086632445565556,2000.0
13,elec_KWT,1.4999986210893392,0.21207573296735038,2000.0
14,elec_LBY,1.5000432270594992,0.04573564934388408,2000.0
15,elec_MTQ,1.3341852250292228e-13,1.5587674939474136e-13,2000.0
16,elec_BLM,0.0,0.0,2000.0
17,elec_ATF,0.0,0.0,2000.0
18,elec_SGS,0.0,0.0,2000.0
19,elec_BVT,0.0,0.0,2000.0
20,elec_MNE,0.0,0.0,2000.0
21,elec_SRB,0.0,0.0,2000.0
22,elec_BES,0.0,0.0,2000.0
23,elec_SXM,0.0,0.0,2000.0
24,elec_CUW,0.0,0.0,2000.0
25,elec_SSD,0.0,0.0,2000.0
26,elec_REU,1.1090962264566995e-13,-8.016815464574835e-14,2000.0
27,elec_GUF,1.3107981141323063e-13,-8.272279871973075e-14,2000.0
28,elec_GLP,1.7214980384749126e-13,-1.8628798012714178e-13,2000.0
29,elec_IRN,1.500012135176301,-0.018380586237638274,2000.0
30,elec_OMN,1.5000140291747421,-0.024938199438104602,2000.0
31,elec_SAU,1.5000299321395976,-0.03205685548842063,2000.0
32,elec_GUM,1.5000281513055065,-0.05763334474575843,2000.0
33,elec_MOZ,1.5000061886657068,-0.10605525841217811,2000.0
34,elec_BRN,1.4999951519793713,-0.12003775307506181,2000.0
35,elec_GAB,1.4999972231637333,-0.18313938381157557,2000.0
36,elec_DZA,1.499997084847824,-0.20900386622821043,2000.0
37,elec_SDN,1.5000100637170208,-0.24010323310152226,2000.0
38,elec_VEN,1.5000809608363832,-0.36805798005638035,2000.0
39,elec_TTO,1.5000230335206823,-0.3898952240692648,2000.0
40,elec_AZE,1.5000145472616147,-0.429885690166651,2000.0
41,elec_ARE,1.4999968254020213,-0.4339468968741248,2000.0
42,elec_ANT,1.4999967002639212,-0.4615183338171347,2000.0
43,elec_ISL,1.5000002104737915,-0.4616001596370771,2000.0
44,elec_QAT,1.500030665977971,-0.4792932930008087,2000.0
45,elec_CMR,1.4999980862085518,-0.5726546310424696,2000.0
46,elec_ECU,1.5000095579985515,-0.5786498198881405,2000.0
47,elec_SUR,1.5000611338430607,-0.5947537875790037,2000.0
48,elec_JAM,1.4999986594035968,-0.7798293987491144,2000.0
49,elec_TKM,1.500006522074171,-0.7867384424071608,2000.0
50,elec_DMA,1.500000894880361,-0.8764548485078432,2000.0
51,elec_NOR,1.5000176049472407,-0.9043327126759507,2000.0
52,elec_KAZ,1.5000358691229152,-0.9266402667810141,2000.0
53,elec_GIN,1.499995666515501,-1.019341647480136,2000.0
54,elec_EGY,1.5000079685656615,-1.0579292798001518,2000.0
55,elec_ANS,1.4999980980035656,-1.0690078803579972,2000.0
56,elec_NAM,1.4999970773922144,-1.1705473272537974,2000.0
57,elec_ATA,1.5000320862361625,-1.177864232188812,2000.0
58,elec_RUS,1.5000265172206546,-1.1922516415034332,2000.0
59,elec_BIH,1.5000039050425404,-1.1947000211805499,2000.0
60,elec_ZWE,1.5000090719572114,-1.1999815857525526,2000.0
61,elec_SPM,1.5000044186202488,-1.4916138637582605,2000.0
62,elec_BHR,1.4999958881881357,-1.5612291414399269,2000.0
63,elec_COL,1.500010332412942,-1.569361524908912,2000.0
64,elec_MAR,1.5000192348743322,-1.6290577356392673,2000.0
65,elec_PNG,1.5000185222651077,-1.629584461631325,2000.0
66,elec_CIV,1.4999951782846261,-1.644322153905326,2000.0
67,elec_COD,1.5000067160194324,-1.6916465952374464,2000.0
68,elec_GEO,1.5000250764051923,-1.718251169748536,2000.0
69,elec_LSO,1.4999981899429076,-1.7516758186372667,2000.0
70,elec_LVA,1.4999978310793975,-1.846402089255812,2000.0
71,elec_TGO,1.5000122357023327,-1.8782185162754064,2000.0
72,elec_DOM,1.4999954614578128,-1.878830341364533,2000.0
73,elec_MLT,1.5000101548942952,-1.9038291271709022,2000.0
74,elec_SEN,1.5000016844210784,-1.9160104039813801,2000.0
75,elec_VNM,1.4999975953251847,-1.9192648869302544,2000.0
76,elec_ESH,1.500011614792451,-1.998223864064483,2000.0
77,elec_UKR,1.500006317289253,-2.032827141596647,2000.0
78,elec_NZL,1.4999955724590603,-2.055774254719098,2000.0
79,elec_MDG,1.5000056782734044,-2.083927160579207,2000.0
80,elec_FRO,1.5000707730154976,-2.115996429131312,2000.0
81,elec_SCG,1.4999951538701315,-2.118914291759676,2000.0
82,elec_AUS,1.4999998304407396,-2.1281068193917854,2000.0
83,elec_GHA,1.5000082728814075,-2.1390654504554476,2000.0
84,elec_MYT,1.5001568664657512,-2.1772200053231887,2000.0
85,elec_NRU,1.4999963973671067,-2.1794284833196,2000.0
86,elec_AND,1.5000981132901874,-2.2148373502440704,2000.0
87,elec_MRT,1.5000215425414938,-2.224927468463666,2000.0
88,elec_GUY,1.5000252704280568,-2.22736196944025,2000.0
89,elec_GRC,1.5000039193204349,-2.234109640430474,2000.0
90,elec_ZAF,1.5000026870610172,-2.2630674824258525,2000.0
91,elec_LTU,1.4999962176286874,-2.266226743868398,2000.0
92,elec_CYP,1.5000453075525884,-2.2708649560646585,2000.0
93,elec_UZB,1.4999952621340542,-2.2792132940924517,2000.0
94,elec_CPV,1.5000130638575295,-2.2848241981828403,2000.0
95,elec_BFA,1.5001253088519233,-2.290755932466787,2000.0
96,elec_IRL,1.500002277590754,-2.2986833815015126,2000.0
97,elec_COM,1.4999958210495483,-2.3114638427609804,2000.0
98,elec_FLK,1.4999964326761184,-2.3140746177064457,2000.0
99,elec_ERI,1.4999965092016818,-2.314085100792612,2000.0
100,elec_TUN,1.4999990071736695,-2.31466923321892,2000.0
101,elec_IOT,1.499995195025319,-2.3246377432773713,2000.0
102,elec_TUV,1.4999976384625726,-2.364276195376191,2000.0
103,elec_BLR,1.4999953394178218,-2.38721103519795,2000.0
104,elec_AIA,1.5000179760676942,-2.3887679847797467,2000.0
105,elec_CCK,1.4999954508001647,-2.4012275493949495,2000.0
106,elec_IDN,1.5000041610379238,-2.41795677474372,2000.0
107,elec_TON,1.5000999671765287,-2.428526933603056,2000.0
108,elec_CXR,1.4999970226507946,-2.4407059688032438,2000.0
109,elec_WLF,1.5000328848037403,-2.447348991196196,2000.0
110,elec_LBN,1.4999995664368817,-2.456008788645512,2000.0
111,elec_SGP,1.5000005490632373,-2.4811757127015666,2000.0
112,elec_BEL,1.4999951728449739,-2.4864194543001434,2000.0
