,ID,error,mean,year
3,rail_BIH,44.1230141704045,20.337482856801234,1995.0
4,rail_SPM,44.12289933242087,18.82987338516004,1995.0
5,rail_NRU,44.125729351154256,16.333156560375954,1995.0
6,rail_CXR,44.12289936840967,16.234699925431386,1995.0
7,rail_COK,44.122898930933246,16.026447819619328,1995.0
8,rail_SOM,44.125189474165026,16.003102994496142,1995.0
9,rail_BRB,44.123059548641834,15.916182176565453,1995.0
10,rail_GBR,44.12368526456377,15.507597870745554,1995.0
11,rail_LKA,44.12341306811293,15.417521130871599,1995.0
12,rail_MTQ,44.1231122173615,15.2624979824268,1995.0
13,rail_FIN,44.123605758577725,14.950877823107415,1995.0
14,rail_GRC,44.123589205672616,14.853826724717495,1995.0
15,rail_MSR,44.12512975986649,14.727395270057423,1995.0
16,rail_AUT,44.123829556836434,14.626330183749864,1995.0
17,rail_SVK,44.12373969068317,14.626189540354254,1995.0
18,rail_COM,44.125136179852234,14.501647270488315,1995.0
19,rail_HKG,44.12352675644366,14.46519769649809,1995.0
20,rail_TON,44.122939557289946,14.439564748560288,1995.0
21,rail_TUV,44.12509513196868,14.353580439614632,1995.0
22,rail_ESP,44.12382899933063,14.171894705599886,1995.0
23,rail_MDG,44.12293780284408,14.113239269624188,1995.0
24,rail_DEU,44.123874717200685,14.044895378895475,1995.0
25,rail_FRA,44.12393039856025,13.895034166554515,1995.0
26,rail_DNK,44.123869193045266,13.847579327927953,1995.0
27,rail_USA,44.1238425259292,13.817422075906272,1995.0
28,rail_KIR,44.12493170799981,13.799186734614366,1995.0
29,rail_ITA,44.12386186536092,13.740997180675954,1995.0
30,rail_PLW,44.1249021012609,13.696394778794076,1995.0
31,rail_CZE,44.123969338742384,13.654900574258274,1995.0
32,rail_SVN,44.123749622641085,13.502903413114726,1995.0
33,rail_MHL,44.12430914596587,13.459228861623142,1995.0
34,rail_PCN,44.12483257244035,13.451968772557562,1995.0
35,rail_NLD,44.12388925269843,13.418796500753661,1995.0
36,rail_BEL,44.123965152104226,13.355676690280559,1995.0
37,rail_MLT,44.12302874842764,13.128380529701213,1995.0
38,rail_CHE,44.12369416381216,13.01299786613271,1995.0
39,rail_TUR,44.124168529300945,12.967984932756345,1995.0
40,rail_NFK,44.12469064028521,12.938973645971465,1995.0
41,rail_CHN,44.123816497847756,12.896593569134833,1995.0
42,rail_JOR,44.12348268188805,12.822963746716155,1995.0
43,rail_SCG,44.123316314246274,12.768423130651088,1995.0
44,rail_COL,44.12329506520819,12.727648246206137,1995.0
45,rail_ROU,44.124472590757236,12.719467537209294,1995.0
46,rail_FSM,44.12461514276994,12.657803511302316,1995.0
47,rail_HUN,44.12409942559028,12.531824099577221,1995.0
48,rail_KAZ,44.12455670676724,12.513781326918236,1995.0
49,rail_POL,44.124134259655854,12.50897979511715,1995.0
50,rail_SWE,44.12399759472039,12.491172235372883,1995.0
51,rail_HRV,44.12376588467671,12.395441250132729,1995.0
52,rail_PRT,44.12392999256068,12.382509181289015,1995.0
53,rail_BGR,44.12432091156879,12.375651827350897,1995.0
54,rail_CAN,44.124003767512896,12.3425745090844,1995.0
55,rail_UKR,44.12440871179246,12.322017595336291,1995.0
56,rail_NZL,44.12383892139648,12.308106906362397,1995.0
57,rail_IND,44.12391467268953,12.273337835956967,1995.0
58,rail_BRA,44.1242062896234,12.139131883843056,1995.0
59,rail_LTU,44.123932647389665,12.090166074296981,1995.0
60,rail_THA,44.12382651264468,12.024298682282797,1995.0
61,rail_EST,44.12401425930324,12.004205300002244,1995.0
62,rail_ZAF,44.124099599248424,11.945345967342508,1995.0
63,rail_IRL,44.123588877707704,11.93726110160334,1995.0
64,rail_CYP,44.12359710370759,11.93119467267035,1995.0
65,rail_AUS,44.12390386667399,11.760094218968817,1995.0
66,rail_MEX,44.12393317967192,11.716613026575043,1995.0
67,rail_ARG,44.123690595197154,11.638872325885103,1995.0
68,rail_ANS,44.12392232922356,11.556181502572773,1995.0
69,rail_NOR,44.12408157979655,11.543575441878625,1995.0
70,rail_ISR,44.123928676042546,11.52178306654133,1995.0
71,rail_CRI,44.12339237327832,11.444584437924124,1995.0
72,rail_KOR,44.12404588062883,11.414013361065873,1995.0
