,ID,error,mean,year
2,water_AGO,0.32106115634151045,0.853735050535801,1995.0
3,water_NGA,0.321030304759505,0.6970744008930742,1995.0
4,water_SYR,0.32102546984047875,0.6434368738132717,1995.0
5,water_QAT,0.3210692451947741,0.636129762305313,1995.0
6,water_YEM,0.3210262872379387,0.6073548558635824,1995.0
7,water_KWT,0.321068831200488,0.5747516312248289,1995.0
8,water_SAU,0.32103021460308323,0.5373158131641063,1995.0
9,water_LBY,0.3210257452984113,0.5342862253043767,1995.0
10,water_IRN,0.32102895086189287,0.5265909643123314,1995.0
11,water_OMN,0.32103911110629174,0.36495977775162597,1995.0
12,water_COG,0.32103782748169357,0.3610838982450147,1995.0
13,water_ARE,0.32104149672950394,0.33623492750028333,1995.0
14,water_DZA,0.32104693519053457,0.25889821103390326,1995.0
15,water_BRN,0.321036803125758,0.2588716224496368,1995.0
16,water_GAB,0.3210672368392019,0.19538854310799225,1995.0
17,water_BEN,0.32102591197636976,0.18964674670604265,1995.0
18,water_SDN,0.3210254372968166,0.11728250079082403,1995.0
19,water_VEN,0.3210372108879591,0.09374406796501436,1995.0
20,water_EGY,0.32103350642323536,0.05942746259934595,1995.0
21,water_ANT,0.32102982167266186,0.05641174146923955,1995.0
22,water_TTO,0.3210367275823564,0.04241157176231909,1995.0
23,water_GUM,0.0,0.0,1995.0
24,water_LUX,0.0,0.0,1995.0
25,water_LSO,0.0,0.0,1995.0
26,water_SXM,0.0,0.0,1995.0
27,water_ESH,0.0,0.0,1995.0
28,water_BWA,0.0,0.0,1995.0
29,water_ASM,0.0,0.0,1995.0
30,water_NAM,0.0,0.0,1995.0
31,water_MYT,0.0,0.0,1995.0
32,water_ATA,0.0,0.0,1995.0
33,water_NIU,0.0,0.0,1995.0
34,water_ATF,0.0,0.0,1995.0
35,water_SSD,0.0,0.0,1995.0
36,water_CUW,0.0,0.0,1995.0
37,water_BLM,0.0,0.0,1995.0
38,water_BES,0.0,0.0,1995.0
39,water_SRB,0.0,0.0,1995.0
40,water_PSE,0.0,0.0,1995.0
41,water_BVT,0.0,0.0,1995.0
42,water_SGS,0.0,0.0,1995.0
43,water_MNE,0.0,0.0,1995.0
44,water_SMR,0.0,0.0,1995.0
45,water_UMI,0.0,0.0,1995.0
46,water_VAT,0.0,0.0,1995.0
47,water_WLF,0.0,0.0,1995.0
48,water_SWZ,0.0,0.0,1995.0
49,water_TLS,0.0,0.0,1995.0
50,water_IRQ,0.32103467969793653,-0.002524334241641446,1995.0
51,water_ECU,0.3210311592332824,-0.05565143280817275,1995.0
52,water_ATG,0.32102848459772937,-0.06869968734313192,1995.0
53,water_TKM,0.3210256045147327,-0.07440131885383805,1995.0
54,water_GNB,0.32103683554615664,-0.08662734342283473,1995.0
55,water_NOR,0.32106314363647165,-0.19450714252918438,1995.0
56,water_MOZ,0.3210280695665482,-0.21487107938938688,1995.0
57,water_VNM,0.32102861334034044,-0.24872885651211118,1995.0
58,water_SCG,0.3210349401625711,-0.25573092418148496,1995.0
59,water_KAZ,0.32102785230887465,-0.3089123448218144,1995.0
60,water_ARG,0.32103294124025306,-0.32903893700234277,1995.0
61,water_ARM,0.32104857786122604,-0.3575008459113386,1995.0
62,water_RUS,0.32103647605593744,-0.4136027885457746,1995.0
63,water_URY,0.3210352493799856,-0.44100199683649033,1995.0
64,water_MTQ,0.3210365980911518,-0.44237799533810784,1995.0
65,water_MMR,0.3210280413624316,-0.4463833396007403,1995.0
66,water_IDN,0.3210471905501613,-0.4533751608231694,1995.0
67,water_CMR,0.321035571136854,-0.47216516834997,1995.0
68,water_PRY,0.3210273360051722,-0.49422391691927753,1995.0
69,water_TGO,0.3210342364393399,-0.5020300526303367,1995.0
70,water_BHR,0.32104893868640266,-0.5098144496295183,1995.0
71,water_COL,0.3210492432682131,-0.5121666231487211,1995.0
72,water_LVA,0.32104428954012754,-0.524969942200441,1995.0
73,water_UZB,0.3210331678928466,-0.5446516783115063,1995.0
74,water_AZE,0.3210268354832328,-0.5454918039077676,1995.0
75,water_AUS,0.32104069243947264,-0.5460749484000238,1995.0
76,water_BGR,0.3210367170528042,-0.5475048539238371,1995.0
77,water_UKR,0.3210339118142128,-0.5537824029348396,1995.0
78,water_GUF,0.32105116482707485,-0.5584118450869048,1995.0
79,water_IND,0.32103913154386404,-0.5676826449353609,1995.0
80,water_BFA,0.32103302748435564,-0.5684760684241863,1995.0
81,water_LTU,0.3210457502670295,-0.5776733146014044,1995.0
82,water_HUN,0.32104156730478867,-0.5922174477889796,1995.0
83,water_ROU,0.3210386936282737,-0.5930894396721184,1995.0
84,water_ANS,0.32104518603302346,-0.5938058644592219,1995.0
85,water_TUV,0.3210567095783434,-0.601485314317514,1995.0
86,water_BHS,0.3210684352372335,-0.6066566445378048,1995.0
87,water_COM,0.32105525332117724,-0.6103750739057588,1995.0
88,water_MDA,0.3210428329959027,-0.6227937333250771,1995.0
89,water_IRL,0.32105358106060056,-0.6229503002150863,1995.0
90,water_NLD,0.32104874277038997,-0.6269345438129643,1995.0
91,water_GRC,0.321043084402706,-0.6281758637097,1995.0
92,water_COD,0.3210335416292567,-0.6322450209160961,1995.0
93,water_BLR,0.321041330549205,-0.6324952557955842,1995.0
94,water_VGB,0.3210336668578108,-0.6388975060951582,1995.0
95,water_CAN,0.32104428391917594,-0.6466693114356884,1995.0
96,water_HRV,0.32104373036198863,-0.6489028626691096,1995.0
97,water_NZL,0.32105145460315937,-0.6504457925001254,1995.0
98,water_COK,0.3210423896139633,-0.6571214007168552,1995.0
99,water_MLT,0.3211045780236629,-0.6577373593399477,1995.0
100,water_PAK,0.3210320874492959,-0.6590437558093774,1995.0
101,water_ZWE,0.32104176912755195,-0.6636685178507445,1995.0
102,water_BEL,0.3210509417318157,-0.6661404537590857,1995.0
103,water_MEX,0.3210523445192136,-0.6685667897636216,1995.0
104,water_CYM,0.3210692491835891,-0.6691396651043472,1995.0
105,water_USA,0.32104906670426075,-0.6709945617317841,1995.0
106,water_FRA,0.3210490389995736,-0.671599508850492,1995.0
107,water_GNQ,0.3210265814758156,-0.6721909820661822,1995.0
108,water_GEO,0.321046198979085,-0.6730919904704554,1995.0
109,water_GBR,0.32105269764173916,-0.6732933646306896,1995.0
110,water_CHE,0.32106824414482543,-0.6745259204812964,1995.0
111,water_TUN,0.3210581913929481,-0.6749614056749995,1995.0
