,ID,error,mean,year
98,truck_FSM,3.2027036557877757,1.930428606658973,2000.0
99,truck_HUN,3.202561565729371,1.9201872592975837,2000.0
100,truck_CRI,3.202546422968533,1.9138914646306269,2000.0
101,truck_SGP,3.2026041925002158,1.9034687070147605,2000.0
102,truck_VGB,3.202502819741191,1.8915243200667757,2000.0
103,truck_CCK,3.2024920139923663,1.891491426931617,2000.0
104,truck_MYS,3.2026174539413104,1.8834171343565265,2000.0
105,truck_ERI,3.2024921754390903,1.8798827676120353,2000.0
106,truck_TZA,3.202494468103189,1.879651209264695,2000.0
107,truck_KIR,3.2026666756751574,1.8790720379554529,2000.0
108,truck_MNP,3.202563304382382,1.8721724119166847,2000.0
109,truck_ROU,3.2025414934619736,1.8609469841548094,2000.0
110,truck_SWZ,3.2025068412733453,1.8568951827145637,2000.0
111,truck_HND,3.2025199371705177,1.8478357331901034,2000.0
112,truck_MEX,3.2026471333068205,1.8219169409360843,2000.0
113,truck_STP,3.2025050776571846,1.8123005381948532,2000.0
114,truck_NCL,3.202534301675999,1.810920563806384,2000.0
115,truck_PCN,3.202494077906922,1.7887242348769194,2000.0
116,truck_ZAF,3.20257241043414,1.7827878480449033,2000.0
117,truck_ATA,3.202624909228467,1.755030633883404,2000.0
118,truck_BIH,3.202560329939426,1.7502000000545836,2000.0
119,truck_MDG,3.202495289982713,1.6998617460099026,2000.0
120,truck_CYM,3.2024979989092124,1.6965500717856798,2000.0
121,truck_PRK,3.2025371907620444,1.6843150767641242,2000.0
122,truck_NFK,3.2025163610330947,1.6780572019968916,2000.0
123,truck_CAF,3.2025352691335804,1.6379276355980255,2000.0
124,truck_BRA,3.2025818497001914,1.636807242756851,2000.0
125,truck_GEO,3.202507717853513,1.5916795138656235,2000.0
126,truck_MAR,3.202542833664786,1.5657958503120093,2000.0
127,truck_PLW,3.202495199608682,1.5631826290428248,2000.0
128,truck_SLE,3.2025591564613105,1.4976892508745134,2000.0
129,truck_FJI,3.20248915455869,1.4826565959106786,2000.0
130,truck_MLI,3.202521683424939,1.4783023270194546,2000.0
131,truck_IDN,3.2026218251533396,1.4603401757127377,2000.0
132,truck_ESH,3.2025479569261575,1.4540024376989815,2000.0
133,truck_TKL,3.2025211271937786,1.4535222788792352,2000.0
134,truck_GIB,3.202507296234888,1.4437461251969703,2000.0
135,truck_NRU,3.2025347896001417,1.441845390054178,2000.0
136,truck_ANS,3.2026155002138528,1.4321787011610136,2000.0
137,truck_COL,3.202545495652605,1.4247902465883726,2000.0
138,truck_ETH,3.202490997478149,1.422315610747316,2000.0
139,truck_GRL,3.202490689595698,1.4183072355288282,2000.0
140,truck_VAT,3.202489931147757,1.4139178429529276,2000.0
141,truck_VUT,3.202604150129161,1.3940224480218935,2000.0
142,truck_GIN,3.2024908425523457,1.3683738072983593,2000.0
143,truck_BHS,3.202584355344518,1.3407716830823937,2000.0
144,truck_SYC,3.2025252050438455,1.3312362585159976,2000.0
145,truck_TGO,3.2024991208847466,1.3209453129198185,2000.0
146,truck_HTI,3.2025457211578443,1.3189705006853343,2000.0
147,truck_ANT,3.20266394385679,1.3153425464855828,2000.0
148,truck_UMI,3.2024902363103767,1.3061987086238565,2000.0
149,truck_DJI,3.2025176911473787,1.293094592057855,2000.0
150,truck_BHR,3.2026090998999788,1.2848757530623232,2000.0
151,truck_CIV,3.202579528604299,1.2818538669630088,2000.0
152,truck_EGY,3.202515476310377,1.2692210206141261,2000.0
153,truck_ISL,3.202524884101848,1.2660686206177854,2000.0
154,truck_GHA,3.202527310224972,1.2584322642671169,2000.0
155,truck_CPV,3.2025357232400467,1.2374312083795758,2000.0
156,truck_IOT,3.2025667204127872,1.2088245279351069,2000.0
157,truck_JAM,3.202543591661087,1.2031667354142024,2000.0
158,truck_TTO,3.2026103156745656,1.196328105887176,2000.0
159,truck_NOR,3.2026444577306714,1.1945084204137055,2000.0
160,truck_NIC,3.2025290790630536,1.1929472819796412,2000.0
161,truck_RWA,3.2025528840142763,1.1579840193036808,2000.0
162,truck_TCD,3.20256340683937,1.1560803384659346,2000.0
163,truck_ARM,3.2025486184375107,1.1368601365399607,2000.0
164,truck_PSE,3.20252091555818,1.1182888848054218,2000.0
165,truck_MDV,3.202506583949326,1.1114384653287157,2000.0
166,truck_AIA,3.2025006288998226,1.1106841906617353,2000.0
167,truck_TUN,3.202506347958232,1.0985148815902535,2000.0
168,truck_KGZ,3.2025145063953504,1.0966769232886007,2000.0
169,truck_PRY,3.2025421750549974,1.0904783070837218,2000.0
170,truck_RUS,3.2026219579836237,1.076314508780393,2000.0
171,truck_LSO,3.2025076262601244,1.0683573802037225,2000.0
172,truck_BDI,3.202489592915608,1.016282502947277,2000.0
173,truck_VEN,3.2026806886469394,0.9784894040908725,2000.0
174,truck_LCA,3.2024909746029246,0.9646042778037874,2000.0
175,truck_SLB,3.202489096871589,0.963063911636455,2000.0
176,truck_CMR,3.202582846007136,0.9373186873279354,2000.0
177,truck_GRD,3.2025171882072208,0.8940742963483483,2000.0
178,truck_GMB,3.202494254904358,0.8492830208212887,2000.0
179,truck_KNA,3.2024959533891924,0.8306574563565274,2000.0
180,truck_BWA,3.202551130803898,0.8180255160896753,2000.0
181,truck_UGA,3.202491581278259,0.8046711690747644,2000.0
182,truck_SDN,3.202489763323287,0.7949258734053576,2000.0
183,truck_SAU,3.202665009275476,0.7859048245941718,2000.0
184,truck_SEN,3.2025028813727454,0.7481548127602917,2000.0
185,truck_ZMB,3.202547473447149,0.7285792061741818,2000.0
186,truck_PER,3.2025249644888065,0.7090384545188286,2000.0
187,truck_CHL,3.20252041559629,0.6363557489175754,2000.0
188,truck_WSM,3.202492861841102,0.5852120108349007,2000.0
189,truck_UZB,3.202490155800322,0.5812687126618563,2000.0
190,truck_NER,3.2024967478222655,0.580756896859687,2000.0
191,truck_ECU,3.202497368240225,0.5793194426096564,2000.0
192,truck_ARE,3.202559262625475,0.5355812536238003,2000.0
193,truck_SUR,3.2024904754313694,0.5054976122202768,2000.0
194,truck_MNG,3.20250048006093,0.497819923463234,2000.0
195,truck_BOL,3.2024892541980545,0.440760358604104,2000.0
196,truck_OMN,3.202596752687655,0.4279685350660938,2000.0
197,truck_NPL,3.202502821241637,0.4243262306462531,2000.0
198,truck_QAT,3.202586497287926,0.3772237200724504,2000.0
199,truck_GAB,3.2025697743294685,0.37144889023780014,2000.0
200,truck_CUB,3.2025478637385936,0.3442728925633753,2000.0
201,truck_MOZ,3.2024901797680405,0.3240649145025897,2000.0
202,truck_KWT,3.202568206011917,0.281915999887267,2000.0
203,truck_GUM,3.202489138565328,0.25171397198693124,2000.0
204,truck_MRT,3.2026367450542854,0.25159076520304363,2000.0
205,truck_AZE,3.202499717759719,0.2003856387861993,2000.0
206,truck_LAO,3.2025509853815093,0.10721147970554473,2000.0
207,truck_PNG,3.202542232453924,0.06691941627386562,2000.0
208,truck_COK,3.202489052753416,0.05983515777510773,2000.0
209,truck_GNB,3.2025728120705894,0.05920609991390746,2000.0
210,truck_IRN,3.2025466645407206,0.018972671222051485,2000.0
211,truck_MTQ,4.970882751557044e-13,3.0731050717878046e-13,2000.0
212,truck_REU,4.5145596980633824e-13,2.424146378535256e-13,2000.0
213,truck_SGS,0.0,0.0,2000.0
214,truck_BVT,0.0,0.0,2000.0
